conflict_index,left_stacktrace_length,right_stacktrace_length,conflict_depth,stacktrace_diff,same_class,same_method,scenario_jar,scenario_index
280,2,2,2,0,True,True,/home/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,126
281,5,8,8,3,False,False,/home/miningframework/output/files/openpnp/d1778a6820a095395d408955ba274ebdefe546e2/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,127
282,1,1,1,0,True,True,/home/miningframework/output/files/ohc/cf706bb89ebae023432c2bbd949266bfd68401e8/original-without-dependencies/merge/ohc-core-0.6.0.jar,128
283,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,129
284,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,129
285,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,129
286,3,3,3,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,130
287,2,2,2,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,130
288,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,130
289,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,130
290,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,130
291,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,130
292,3,3,3,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,130
293,3,3,3,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,131
294,1,1,1,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,131
295,2,2,2,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,132
296,4,4,4,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,132
297,1,1,1,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,132
298,1,1,1,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,132
299,1,1,1,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,132
300,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/b753098546c4fce159d88e863277216c3ec2e845/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,133
301,1,1,1,0,True,True,/home/miningframework/output/files/atom-hopper/5addacd45fc6c2c434d877a5a15f78af9c7674be/original-without-dependencies/merge/ah-jetty-server-0.9.6-SNAPSHOT.jar,134
302,1,1,1,0,True,True,/home/miningframework/output/files/atom-hopper/5addacd45fc6c2c434d877a5a15f78af9c7674be/original-without-dependencies/merge/ah-jetty-server-0.9.6-SNAPSHOT.jar,134
303,5,5,5,0,True,True,/home/miningframework/output/files/atom-hopper/5addacd45fc6c2c434d877a5a15f78af9c7674be/original-without-dependencies/merge/ah-jetty-server-0.9.6-SNAPSHOT.jar,134
304,1,3,3,2,True,False,/home/miningframework/output/files/galen/ac103adc6ff68969627d7df20590a8177c24af19/original-without-dependencies/merge/galen-1.0.5-SNAPSHOT.jar,135
305,1,3,3,2,True,False,/home/miningframework/output/files/galen/ac103adc6ff68969627d7df20590a8177c24af19/original-without-dependencies/merge/galen-1.0.5-SNAPSHOT.jar,136
306,3,3,3,0,True,True,/home/miningframework/output/files/garbagecat/4af1d9c4fc71246add443b99af9cc47e5464aa89/original-without-dependencies/merge/garbagecat-2.0.1.jar,137
307,1,1,1,0,True,True,/home/miningframework/output/files/hdfs2cass/d9ccc2bac7fe1bbb5a690b6a95ab80eac4e0fa36/original-without-dependencies/merge/spotify-hdfs2cass-2.5.jar,138
308,1,1,1,0,True,True,/home/miningframework/output/files/gelfj/f57a572d8c372b60afde1f1f300fdb93e3d1a194/original-without-dependencies/merge/gelfj-1.0.jar,139
309,1,1,1,0,True,True,/home/miningframework/output/files/nailgun/7f1e1bc712bec6ad375f7d0e6cdc46323126b448/original-without-dependencies/merge/nailgun-server-0.9.2-SNAPSHOT.jar,140
310,4,4,4,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
311,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
312,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
313,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
314,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
315,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
316,5,5,5,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
317,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
318,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
319,3,3,3,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
320,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
321,2,2,2,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
322,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
323,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
324,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
325,1,1,1,0,True,True,/home/miningframework/output/files/aeolus/85127f4c5b94cc63493a78baf3bcb0f703a4bca5/original-without-dependencies/merge/lrb-1.0-SNAPSHOT-jar-with-utils.jar,141
326,6,6,6,0,True,True,/home/miningframework/output/files/config-magic/a7953193ae2e296565ecee2809830b5abb3a3bb7/original-without-dependencies/merge/config-magic-0.14-SNAPSHOT.jar,142
327,2,2,2,0,True,True,/home/miningframework/output/files/config-magic/a7953193ae2e296565ecee2809830b5abb3a3bb7/original-without-dependencies/merge/config-magic-0.14-SNAPSHOT.jar,142
328,6,6,6,0,True,True,/home/miningframework/output/files/config-magic/a7953193ae2e296565ecee2809830b5abb3a3bb7/original-without-dependencies/merge/config-magic-0.14-SNAPSHOT.jar,143
329,2,2,2,0,True,True,/home/miningframework/output/files/jdbi3/9f40c034b7d4b1a262f723ec81a630d1ebeb31bd/original-without-dependencies/merge/jdbi3-0.1-SNAPSHOT.jar,144
330,6,6,6,0,True,True,/home/miningframework/output/files/apgdiff/6184333a9bab436893e9d501b6cdba86b0c4b0c8/original-without-dependencies/merge/apgdiff-2.6.0.jar,145
331,4,5,5,1,True,True,/home/miningframework/output/files/apgdiff/f8a63c5f0ad47c6bbb48220fffad3a1d0889bb3b/original-without-dependencies/merge/apgdiff-2.4.1-SNAPSHOT.jar,146
332,3,3,3,0,True,True,/home/miningframework/output/files/apgdiff/b7a925d5cb97bb0f5bf28e432599e28ff5d18d8a/original-without-dependencies/merge/apgdiff-2.4.1-SNAPSHOT.jar,147
333,2,2,2,0,True,True,/home/miningframework/output/files/apgdiff/b7a925d5cb97bb0f5bf28e432599e28ff5d18d8a/original-without-dependencies/merge/apgdiff-2.4.1-SNAPSHOT.jar,147
334,5,5,5,0,True,True,/home/miningframework/output/files/apgdiff/f5411ae844bff589367f10ab780062ef97dd8ca5/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,148
335,4,6,6,2,True,True,/home/miningframework/output/files/apgdiff/f5411ae844bff589367f10ab780062ef97dd8ca5/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,148
336,2,2,2,0,True,True,/home/miningframework/output/files/apgdiff/bae5ff1ab1298dcf57b4b691e2cfbe6498201d05/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,149
337,2,2,2,0,True,True,/home/miningframework/output/files/apgdiff/bae5ff1ab1298dcf57b4b691e2cfbe6498201d05/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,149
338,2,5,5,3,True,True,/home/miningframework/output/files/apgdiff/969537124e1b37732eb6bf02926238ec18dc7c3e/original-without-dependencies/merge/apgdiff-2.3-SNAPSHOT.jar,150
339,3,3,3,0,True,True,/home/miningframework/output/files/swagger-parser/3313d11137f5707d9273dffa1ab23a77f4ef1a96/original-without-dependencies/merge/swagger-parser-v3-2.0.24-SNAPSHOT.jar,151
340,1,1,1,0,True,True,/home/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,152
341,4,4,4,0,True,True,/home/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,152
342,7,7,7,0,True,True,/home/miningframework/output/files/swagger-parser/3b00f2990dbc8aa4f4bddeac1926c18f943dcec4/original-without-dependencies/merge/swagger-parser-v3-2.0.13-SNAPSHOT.jar,152
343,1,1,1,0,True,True,/home/miningframework/output/files/swagger-parser/ab229821bf4d0e9ff33692ca8dd67794dbe95d88/original-without-dependencies/merge/swagger-parser-v2-converter-2.0.2-SNAPSHOT.jar,153
344,1,1,1,0,True,True,/home/miningframework/output/files/swagger-parser/9bd3910e741bbf9612deed248dfe61c51afa41b6/original-without-dependencies/merge/swagger-parser-1.0.23-SNAPSHOT.jar,154
345,1,1,1,0,True,True,/home/miningframework/output/files/swagger-parser/9bd3910e741bbf9612deed248dfe61c51afa41b6/original-without-dependencies/merge/swagger-parser-1.0.23-SNAPSHOT.jar,154
346,1,1,1,0,True,True,/home/miningframework/output/files/swagger-parser/9bd3910e741bbf9612deed248dfe61c51afa41b6/original-without-dependencies/merge/swagger-parser-1.0.23-SNAPSHOT.jar,154
347,1,1,1,0,True,True,/home/miningframework/output/files/swagger-parser/9bd3910e741bbf9612deed248dfe61c51afa41b6/original-without-dependencies/merge/swagger-parser-1.0.23-SNAPSHOT.jar,154
348,1,1,1,0,True,True,/home/miningframework/output/files/swagger-parser/9bd3910e741bbf9612deed248dfe61c51afa41b6/original-without-dependencies/merge/swagger-parser-1.0.23-SNAPSHOT.jar,154
349,1,1,1,0,True,True,/home/miningframework/output/files/gs-core/99ccebee6bc0cef9bd01204a5334ddcccfbb4d16/original-without-dependencies/merge/gs-core-2.0.0-SNAPSHOT.jar,155
350,1,1,1,0,True,True,/home/miningframework/output/files/gs-core/99ccebee6bc0cef9bd01204a5334ddcccfbb4d16/original-without-dependencies/merge/gs-core-2.0.0-SNAPSHOT.jar,156
351,1,1,1,0,True,True,/home/miningframework/output/files/gs-core/99ccebee6bc0cef9bd01204a5334ddcccfbb4d16/original-without-dependencies/merge/gs-core-2.0.0-SNAPSHOT.jar,156
352,7,3,7,4,True,True,/home/miningframework/output/files/jsonld-java/67ce1f47c7e559fb636cf7c5a1cd2d5950990156/original-without-dependencies/merge/jsonld-java-0.11.0-SNAPSHOT.jar,157
353,2,2,2,0,True,False,/home/miningframework/output/files/omnisecurity/709bf9a6157b4b5ff8defca103c94811a87c0c04/original-without-dependencies/merge/omnifaces-security-0.1-SNAPSHOT.jar,158
354,2,2,2,0,True,True,/home/miningframework/output/files/firefly/7c207900f6cb1bb9eca2ab0d127b42442231b0fd/original-without-dependencies/merge/firefly-nettool.jar,159
355,2,2,2,0,True,True,/home/miningframework/output/files/firefly/7c207900f6cb1bb9eca2ab0d127b42442231b0fd/original-without-dependencies/merge/firefly-nettool.jar,159
356,1,1,1,0,True,True,/home/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-server-0.1.2-SNAPSHOT.jar,160
357,1,1,1,0,True,True,/home/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-server-0.1.2-SNAPSHOT.jar,160
358,1,1,1,0,True,True,/home/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-server-0.1.2-SNAPSHOT.jar,160
359,2,2,2,0,True,True,/home/miningframework/output/files/schema-repo/f85f90da3d8305f4cd40870cf736123b49ae379f/original-without-dependencies/merge/schema-repo-server-0.1.2-SNAPSHOT.jar,160
360,1,1,1,0,True,True,/home/miningframework/output/files/xdi2/eb0bebb706227aea2ddd7fbdb01fd0d5d7c77038/original-without-dependencies/merge/xdi2-core-0.7-SNAPSHOT.jar,161
361,7,1,7,6,True,True,/home/miningframework/output/files/jgrapht/f1961d7d4809ba4ac3dc8ab59f88d269d1ebdec0/original-without-dependencies/merge/jgrapht-io-1.1.1-SNAPSHOT-uber.jar,162
362,1,1,1,0,True,True,/home/miningframework/output/files/ob1k/821f116c59b62c50d5f7fc3a99edcb5a83b02f56/original-without-dependencies/merge/ob1k-consul-0.145-SNAPSHOT.jar,163
363,6,6,6,0,True,True,/home/miningframework/output/files/fastweixin/0519f3179f85a6f22a87251442e898f49ad53d7c/original-without-dependencies/merge/fastweixin.jar,164
364,4,4,4,0,True,True,/home/miningframework/output/files/fastweixin/0519f3179f85a6f22a87251442e898f49ad53d7c/original-without-dependencies/merge/fastweixin.jar,164
365,5,5,5,0,True,True,/home/miningframework/output/files/fastweixin/53b5138ff7f9f52933a2c6b0c0d2cb102f503b68/original-without-dependencies/merge/fastweixin.jar,165
366,6,8,8,2,True,True,/home/miningframework/output/files/fastweixin/53b5138ff7f9f52933a2c6b0c0d2cb102f503b68/original-without-dependencies/merge/fastweixin.jar,165
367,3,3,3,0,True,True,/home/miningframework/output/files/splunk-library-javalogging/f80bc59f417077de739ae23c10be9b1658219bed/original-without-dependencies/merge/splunk-library-javalogging-1.8.0.jar,166
368,3,3,3,0,True,True,/home/miningframework/output/files/assertj-assertions-generator/e9c59be58d0f5f8598375f4031f5f06ac0f1cdcc/original-without-dependencies/merge/assertion-generator.jar,167
369,1,1,1,0,True,True,/home/miningframework/output/files/assertj-assertions-generator/90ea9aa591a04829f67fe32d1f2f97fa3ca20064/original-without-dependencies/merge/assertion-generator.jar,168
370,5,5,5,0,True,True,/home/miningframework/output/files/assertj-assertions-generator/90ea9aa591a04829f67fe32d1f2f97fa3ca20064/original-without-dependencies/merge/assertion-generator.jar,169
