conflict_index,left_stacktrace_length,right_stacktrace_length,conflict_depth,stacktrace_diff,same_class,same_method,same_start_class,same_start_method,scenario_jar,scenario_index
129,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/launch4j-maven-plugin/fa32ac37750ca59daf0bc99d03ab1bf20c2f03ea/original-without-dependencies/merge/launch4j-maven-plugin-1.7.9-SNAPSHOT.jar,52
130,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/launch4j-maven-plugin/fa32ac37750ca59daf0bc99d03ab1bf20c2f03ea/original-without-dependencies/merge/launch4j-maven-plugin-1.7.9-SNAPSHOT.jar,53
131,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/auto-matter/5739d194fb360dde65820538263efddba683785f/original-without-dependencies/merge/auto-matter-0.15.1-SNAPSHOT.jar,54
132,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/auto-matter/5739d194fb360dde65820538263efddba683785f/original-without-dependencies/merge/auto-matter-0.15.1-SNAPSHOT.jar,55
133,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/auto-matter/5739d194fb360dde65820538263efddba683785f/original-without-dependencies/merge/auto-matter-0.15.1-SNAPSHOT.jar,56
134,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jbake-maven-plugin/34fe642a4dd2f95ef72208fb0b7cea663e40f3ad/original-without-dependencies/merge/jbake-maven-plugin-0.0.10-SNAPSHOT.jar,57
135,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
136,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
137,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
138,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
139,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
140,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
141,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
142,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
143,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
144,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,58
145,2,4,4,2,True,True,True,True,/home/oav2/miningframework/output/files/mongodb-async-driver/d2f6677f0192ca72fb886a38029b7690dabcc7a0/original-without-dependencies/merge/mongodb-async-driver-1.2.4-SNAPSHOT.jar,59
146,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
147,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
148,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
149,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
150,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
151,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
152,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
153,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
154,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
155,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
156,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
157,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
158,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
159,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,60
160,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,61
161,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,62
162,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,62
163,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,62
164,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,62
165,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,62
166,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,62
167,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,63
168,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,63
169,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/mongodb-async-driver/2df4f3664dbf6f7217cd03ea369c9f7d28427892/original-without-dependencies/merge/mongodb-async-driver-1.1.0-SNAPSHOT.jar,64
170,2,5,5,3,True,True,True,True,/home/oav2/miningframework/output/files/vectorz/889e8999395fb5f60266d32bec790fc2ad3daeb8/original-without-dependencies/merge/vectorz-0.33.1-SNAPSHOT.jar,65
171,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,66
172,7,7,7,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,66
173,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,66
174,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,66
175,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,66
176,9,9,9,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
177,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
178,8,8,8,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
179,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
180,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
181,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
182,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
183,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
184,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
185,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
186,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
187,9,9,9,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
188,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/log-synth/83316ef849229d87b24ce5d0d6d54f1f76764759/original-without-dependencies/merge/log-synth-0.1-SNAPSHOT-jar-with-dependencies.jar,67
189,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/scim-schema/3f675dd978c33c6f953bfda952bf10707d8a35b0/original-without-dependencies/merge/scim-schema-0.40-SNAPSHOT.jar,68
190,9,9,9,0,True,True,True,True,/home/oav2/miningframework/output/files/a/3497235f96c45ea39d2be68ded078b07a4d1a17c/original-without-dependencies/merge/a-1.5.1-SNAPSHOT-jar-with-dependencies.jar,69
191,10,8,10,2,True,True,True,True,/home/oav2/miningframework/output/files/cglib/e734a97d4a6ab4c04f82ba79996bf27b12f5156a/original-without-dependencies/merge/uber-cglib-nodep-3.2.4-SNAPSHOT.jar,70
192,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/vraptor-test/1c3d2c41ff4296c14871ee53be77059a2467b0d8/original-without-dependencies/merge/vraptor-test-4.0.1-SNAPSHOT.jar,71
193,10,4,10,6,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/52ace4f3cfdb442793c5a0b0f4b58c8fa5397c69/original-without-dependencies/merge/iban4j-3.2.4-RELEASE.jar,72
194,9,3,9,6,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/f3bf7d2b03dc703f74882f2f478e90e86db121a1/original-without-dependencies/merge/iban4j-3.2.3-RELEASE.jar,73
195,8,3,8,5,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/f3bf7d2b03dc703f74882f2f478e90e86db121a1/original-without-dependencies/merge/iban4j-3.2.3-RELEASE.jar,73
196,10,4,10,6,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/f3bf7d2b03dc703f74882f2f478e90e86db121a1/original-without-dependencies/merge/iban4j-3.2.3-RELEASE.jar,73
197,10,4,10,6,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/cb73f417d976a89c1b5066506a6ec368556845f6/original-without-dependencies/merge/iban4j-3.2.2-RELEASE.jar,74
198,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/canal/10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468/original-without-dependencies/merge/canal.parse-1.0.21-SNAPSHOT.jar,75
199,2,3,3,1,True,False,True,True,/home/oav2/miningframework/output/files/canal/10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468/original-without-dependencies/merge/canal.parse-1.0.21-SNAPSHOT.jar,75
200,2,3,3,1,True,False,True,True,/home/oav2/miningframework/output/files/canal/10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468/original-without-dependencies/merge/canal.parse-1.0.21-SNAPSHOT.jar,75
201,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/roller/a963bb123df4591e12bfc0511791d9c79a71c0f7/original-without-dependencies/merge/roller-classes.jar,76
202,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/accumulo/7688eaf0b684a2bb76a0b49bff9a79763d41a8e5/original-without-dependencies/merge/accumulo-fate-1.6.0-SNAPSHOT.jar,77
203,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/accumulo/8312b0740ecdfaff7afd963e8bab91a0bfdeafd1/original-without-dependencies/merge/accumulo-core-1.6.0-SNAPSHOT.jar,78
204,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/accumulo/8312b0740ecdfaff7afd963e8bab91a0bfdeafd1/original-without-dependencies/merge/accumulo-core-1.6.0-SNAPSHOT.jar,78
205,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/accumulo/8312b0740ecdfaff7afd963e8bab91a0bfdeafd1/original-without-dependencies/merge/accumulo-core-1.6.0-SNAPSHOT.jar,78
206,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/staxmapper/8df8c6aad07328ccec3c4326485074342d85673b/original-without-dependencies/merge/staxmapper-1.2.0.Beta1-SNAPSHOT.jar,79
207,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,80
208,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,80
209,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,80
210,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,80
211,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,81
212,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,81
213,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/discovery/99c2bc3a686bfaa15e56484c3828e1fb0e17cfd6/original-without-dependencies/merge/discovery-plugin-strategy-starter-gateway-6.11.0-SNAPSHOT.jar,82
214,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/discovery/b71b398b74eea4b8684bfdb091c43e58b627403d/original-without-dependencies/merge/discovery-plugin-strategy-starter-gateway-6.11.0-SNAPSHOT.jar,83
215,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/onebusaway-application-modules/ba2d6fe10eae216d17524dc64f80ae34df5adef6/original-without-dependencies/merge/onebusaway-phone-2.3.4-cs-SNAPSHOT-withAllDependencies.jar,84
216,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/onebusaway-application-modules/a21c48b8807544c88faf02f00c51ae2bd26d3d8b/original-without-dependencies/merge/onebusaway-phone-2.2.8-cs-SNAPSHOT-withAllDependencies.jar,85
217,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/a4be269d5dc77dafeedaa7986ce331f1dac5bfae/original-without-dependencies/merge/nfe-3.0.31-SNAPSHOT.jar,86
218,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/4ac342c432689950341e05b7e8397f2ff793dbe4/original-without-dependencies/merge/nfe-3.0.6-SNAPSHOT.jar,87
219,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/4ac342c432689950341e05b7e8397f2ff793dbe4/original-without-dependencies/merge/nfe-3.0.6-SNAPSHOT.jar,88
220,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/e844ec0fb51e9a8692e52dd917a51c8f6efbad5c/original-without-dependencies/merge/nfe-3.0.1-SNAPSHOT.jar,89
221,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/e844ec0fb51e9a8692e52dd917a51c8f6efbad5c/original-without-dependencies/merge/nfe-3.0.1-SNAPSHOT.jar,89
222,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/e844ec0fb51e9a8692e52dd917a51c8f6efbad5c/original-without-dependencies/merge/nfe-3.0.1-SNAPSHOT.jar,89
223,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/dcm4che/751257d4699542e73929367a83fe59d2989fafca/original-without-dependencies/merge/dcm4che-imageio-opencv-5.23.0.jar,90
224,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/be06e5debddb07eb337ae8c84897bc47873f59f7/original-without-dependencies/merge/datasift-java-2.1.0.jar,91
225,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/be06e5debddb07eb337ae8c84897bc47873f59f7/original-without-dependencies/merge/datasift-java-2.1.0.jar,91
226,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,92
227,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,92
228,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,92
229,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,93
230,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,93
231,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,93
232,6,6,6,0,True,True,True,True,/home/oav2/miningframework/output/files/camus/b9c601035667c2880778667d7cb559af238ed745/original-without-dependencies/merge/camus-example-0.1.0-SNAPSHOT-shaded.jar,94
233,6,6,6,0,True,False,True,True,/home/oav2/miningframework/output/files/camus/b9c601035667c2880778667d7cb559af238ed745/original-without-dependencies/merge/camus-example-0.1.0-SNAPSHOT-shaded.jar,94
234,3,3,3,0,True,False,True,True,/home/oav2/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,95
235,3,3,3,0,True,False,True,True,/home/oav2/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,96
236,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,97
237,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,97
238,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,98
239,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/camus/94ecd8cac46d23ae6dfd40fb37d149660ed2cf34/original-without-dependencies/merge/camus-sweeper-0.1.0-SNAPSHOT.jar,99
240,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/camus/94ecd8cac46d23ae6dfd40fb37d149660ed2cf34/original-without-dependencies/merge/camus-sweeper-0.1.0-SNAPSHOT.jar,99
241,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,100
242,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,100
243,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,100
244,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,101
245,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,101
246,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,102
247,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/jsondiff/4ac27123bccc0e733c27d3be222175e4862a5869/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,103
248,4,6,6,2,True,True,True,True,/home/oav2/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,104
249,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,104
250,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/9a1038d1343abc2df3ead351e22d7d481bbdffbe/original-without-dependencies/merge/gemify-maven-plugin-0.22.0-SNAPSHOT.jar,105
251,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,106
252,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,106
253,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,106
254,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,106
255,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,106
