conflict_index,left_stacktrace_length,right_stacktrace_length,conflict_depth,stacktrace_diff,same_class,same_method,same_start_class,same_start_method,scenario_jar,scenario_index
255,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/hawtjni/c0cfb2558b8e11edd224f08fd7da6daa84876b34/original-without-dependencies/merge/hawtjni-runtime-1.17-SNAPSHOT.jar,109
256,2,4,4,2,True,True,True,True,/home/oav2/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,110
257,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,110
258,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/camel-ironmq/7b8e755aa410ddd2841a5471f78bf5256a647b76/original-without-dependencies/merge/camel-ironmq-2.15.3.jar,111
259,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/movsim/633cf8a7804a537c3b908eff2ec21dc4213d9b77/original-without-dependencies/merge/MovsimCore-1.6.0-SNAPSHOT.jar,112
260,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/checksum-maven-plugin/64d5937cfbe053b0773e365369d661c06bc34ba4/original-without-dependencies/merge/checksum-maven-plugin-1.3-SNAPSHOT.jar,113
261,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/checksum-maven-plugin/64d5937cfbe053b0773e365369d661c06bc34ba4/original-without-dependencies/merge/checksum-maven-plugin-1.3-SNAPSHOT.jar,114
262,3,2,3,1,True,True,True,True,/home/oav2/miningframework/output/files/mybatis-3/40872421fec3524a83f1ed5fd9df28c25e3db46d/original-without-dependencies/merge/original-mybatis-3.4.5-SNAPSHOT.jar,115
263,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/movsim/dda7cfc15c5dc1102f21327f720973fa36dbc38b/original-without-dependencies/merge/movsim-0.1.jar,116
264,3,5,5,2,True,True,True,True,/home/oav2/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,117
265,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,118
266,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,119
267,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,119
268,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,119
269,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,120
270,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,120
271,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,121
272,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,121
273,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
274,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
275,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
276,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
277,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
278,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
279,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
280,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
281,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
282,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
283,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
284,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
285,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
286,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,122
287,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,123
288,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,123
289,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,124
290,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,124
291,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,124
292,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/shazamcrest/9be9807f1cf79c5a11d69fde25afc99f3fb2f40c/original-without-dependencies/merge/shazamcrest-0.11-SNAPSHOT.jar,125
293,2,3,3,1,True,True,True,True,/home/oav2/miningframework/output/files/hdiv/2f9993190a5d9e153c693e8060ef8050f2fe2baa/original-without-dependencies/merge/hdiv-core-3.1.0-SNAPSHOT.jar,126
294,3,5,5,2,True,True,True,True,/home/oav2/miningframework/output/files/shazamcrest/5bb33c89041258a0f9fa7bc50a06026e7ecd0845/original-without-dependencies/merge/shazamcrest-0.10-SNAPSHOT.jar,127
295,3,5,5,2,True,True,True,True,/home/oav2/miningframework/output/files/shazamcrest/5bb33c89041258a0f9fa7bc50a06026e7ecd0845/original-without-dependencies/merge/shazamcrest-0.10-SNAPSHOT.jar,127
296,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
297,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
298,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
299,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
300,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
301,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
302,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
303,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
304,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,128
305,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/sdk-java/afce3a22ad47ca4eb3292a0285d378c4ae4cc605/original-without-dependencies/merge/sdk-java-2.0.0-SNAPSHOT.jar,129
306,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/sdk-java/afce3a22ad47ca4eb3292a0285d378c4ae4cc605/original-without-dependencies/merge/sdk-java-2.0.0-SNAPSHOT.jar,130
307,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jboss-remoting/fa12e275a2d217fdbf49a391aac7cf7b33b842ee/original-without-dependencies/merge/jboss-remoting-5.1.0.Final-SNAPSHOT.jar,131
308,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jboss-remoting/85eb87e2f2ab1f476fa8a6afbaed720c885de295/original-without-dependencies/merge/jboss-remoting-5.0.1.Final-SNAPSHOT.jar,132
309,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/name-parser/3c1d815c087b4201c84f5bae97c9760487776e06/original-without-dependencies/merge/name-parser-api-3.8.6-SNAPSHOT-tests.jar,133
310,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,134
311,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/redpen/6070b11414a006e8f3c05e457543200a9f558809/original-without-dependencies/merge/redpen-core-1.5.6-SNAPSHOT.jar,135
312,3,4,4,1,True,True,True,True,/home/oav2/miningframework/output/files/jline2/5acfe5945383a620910a2d78eb131af86efe7022/original-without-dependencies/merge/jline-2.7-SNAPSHOT.jar,136
313,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,137
314,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,137
315,4,2,4,2,True,True,True,True,/home/oav2/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,138
316,4,2,4,2,True,True,True,True,/home/oav2/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,138
317,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,139
318,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,139
319,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,140
320,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,141
321,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,142
322,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,142
323,4,2,4,2,True,True,True,True,/home/oav2/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,143
324,4,2,4,2,True,True,True,True,/home/oav2/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,143
325,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,144
326,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,144
327,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,145
328,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/overture/f423e657f18ee0f6035dcc2f58f542a1dc745ae5/original-without-dependencies/merge/pog-2.0.0-SNAPSHOT.jar,146
329,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,147
330,3,2,3,1,True,True,True,True,/home/oav2/miningframework/output/files/overture/183044a608970fa550c097fdd98216a182cc895d/original-without-dependencies/merge/commandlinetool-2.6.5-SNAPSHOT-jar-with-dependencies.jar,148
331,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,149
332,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,149
333,4,2,4,2,True,True,True,True,/home/oav2/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,150
334,4,2,4,2,True,True,True,True,/home/oav2/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,150
335,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,151
336,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,151
337,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT-jar-with-dependencies.jar,152
338,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/elasticsearch-analysis-morfologik/6024cb183c93a9bcde34205c97b4a1dfb3694ac5/original-without-dependencies/merge/elasticsearch-analysis-morfologik-2.1.jar,153
339,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/elasticsearch-analysis-morfologik/6024cb183c93a9bcde34205c97b4a1dfb3694ac5/original-without-dependencies/merge/elasticsearch-analysis-morfologik-2.1.jar,153
340,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/dyn4j/b6c114ea1ff974840b5daa3092732877134ecda2/original-without-dependencies/merge/dyn4j-4.1.0.jar,154
341,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/dyn4j/b6c114ea1ff974840b5daa3092732877134ecda2/original-without-dependencies/merge/dyn4j-4.1.0.jar,154
342,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/dyn4j/b6c114ea1ff974840b5daa3092732877134ecda2/original-without-dependencies/merge/dyn4j-4.1.0.jar,154
343,4,2,4,2,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/36f65ec0aa210007f525f3fad494d0f2e8d843cb/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,155
344,4,5,5,1,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/36f65ec0aa210007f525f3fad494d0f2e8d843cb/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,155
345,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/36f65ec0aa210007f525f3fad494d0f2e8d843cb/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,155
346,4,5,5,1,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/36f65ec0aa210007f525f3fad494d0f2e8d843cb/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,155
347,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/85c5f5a92da17f7c19492293df0c5369d4c04c3d/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,156
348,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/85c5f5a92da17f7c19492293df0c5369d4c04c3d/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,156
349,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/a3cca4dababa7940c7cc5a86cfbd89ccf21e6cbf/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,157
350,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,158
351,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,158
352,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,158
353,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,158
354,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,159
355,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,159
356,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,159
357,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/openpnp/d1778a6820a095395d408955ba274ebdefe546e2/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,160
358,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ohc/cf706bb89ebae023432c2bbd949266bfd68401e8/original-without-dependencies/merge/ohc-jmh-0.6.0-benchmarks.jar,161
359,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,162
360,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,162
361,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,162
362,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,163
363,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,163
364,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,163
365,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,163
366,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,163
367,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,163
368,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,163
369,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,164
370,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,164
371,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,165
372,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,165
373,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,165
374,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,165
375,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,165
376,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,165
377,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jcabi-github/b753098546c4fce159d88e863277216c3ec2e845/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,166
378,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/atom-hopper/5addacd45fc6c2c434d877a5a15f78af9c7674be/original-without-dependencies/merge/core-0.9.6-SNAPSHOT.jar,167
379,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/atom-hopper/5addacd45fc6c2c434d877a5a15f78af9c7674be/original-without-dependencies/merge/core-0.9.6-SNAPSHOT.jar,167
380,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/atom-hopper/5addacd45fc6c2c434d877a5a15f78af9c7674be/original-without-dependencies/merge/core-0.9.6-SNAPSHOT.jar,167
381,1,3,3,2,True,False,True,True,/home/oav2/miningframework/output/files/galen/ac103adc6ff68969627d7df20590a8177c24af19/original-without-dependencies/merge/galen-1.0.5-SNAPSHOT.jar,168
382,1,3,3,2,True,False,True,True,/home/oav2/miningframework/output/files/galen/ac103adc6ff68969627d7df20590a8177c24af19/original-without-dependencies/merge/galen-1.0.5-SNAPSHOT.jar,169
383,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/rabbitmq-flume-plugin/ed70b2c5c33b52017f2528a587894c01be750ed7/original-without-dependencies/merge/rabbitmq-flume-plugin-1.0.3-customheaders-0.1.jar,170
384,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/rabbitmq-flume-plugin/ed70b2c5c33b52017f2528a587894c01be750ed7/original-without-dependencies/merge/rabbitmq-flume-plugin-1.0.3-customheaders-0.1.jar,170
