conflict_index,left_stacktrace_length,right_stacktrace_length,conflict_depth,stacktrace_diff,same_class,same_method,same_start_class,same_start_method,scenario_jar,scenario_index
130,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,53
131,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,54
132,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,54
133,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,54
134,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,54
135,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,54
136,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,54
137,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,55
138,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/migration-tools/de0e2f210167f6fea3a5a9937dfe42e1dccb4ddb/original-without-dependencies/merge/nuodb-migrator-core-2.0-SNAPSHOT.jar,55
139,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/mongodb-async-driver/2df4f3664dbf6f7217cd03ea369c9f7d28427892/original-without-dependencies/merge/mongodb-async-driver-1.1.0-SNAPSHOT.jar,56
140,15,2,15,13,True,True,True,True,/home/oav2/miningframework/output/files/vectorz/889e8999395fb5f60266d32bec790fc2ad3daeb8/original-without-dependencies/merge/vectorz-0.33.1-SNAPSHOT.jar,57
141,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/scim-schema/3f675dd978c33c6f953bfda952bf10707d8a35b0/original-without-dependencies/merge/scim-schema-0.40-SNAPSHOT.jar,58
142,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/vraptor-test/1c3d2c41ff4296c14871ee53be77059a2467b0d8/original-without-dependencies/merge/vraptor-test-4.0.1-SNAPSHOT.jar,59
143,10,12,12,2,False,False,True,True,/home/oav2/miningframework/output/files/iban4j/52ace4f3cfdb442793c5a0b0f4b58c8fa5397c69/original-without-dependencies/merge/iban4j-3.2.4-RELEASE.jar,60
144,10,12,12,2,False,False,True,True,/home/oav2/miningframework/output/files/iban4j/52ace4f3cfdb442793c5a0b0f4b58c8fa5397c69/original-without-dependencies/merge/iban4j-3.2.4-RELEASE.jar,60
145,11,4,11,7,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/52ace4f3cfdb442793c5a0b0f4b58c8fa5397c69/original-without-dependencies/merge/iban4j-3.2.4-RELEASE.jar,60
146,10,12,12,2,False,False,True,True,/home/oav2/miningframework/output/files/iban4j/f3bf7d2b03dc703f74882f2f478e90e86db121a1/original-without-dependencies/merge/iban4j-3.2.3-RELEASE.jar,61
147,10,12,12,2,False,False,True,True,/home/oav2/miningframework/output/files/iban4j/f3bf7d2b03dc703f74882f2f478e90e86db121a1/original-without-dependencies/merge/iban4j-3.2.3-RELEASE.jar,61
148,10,3,10,7,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/f3bf7d2b03dc703f74882f2f478e90e86db121a1/original-without-dependencies/merge/iban4j-3.2.3-RELEASE.jar,61
149,11,4,11,7,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/f3bf7d2b03dc703f74882f2f478e90e86db121a1/original-without-dependencies/merge/iban4j-3.2.3-RELEASE.jar,61
150,11,4,11,7,True,True,True,True,/home/oav2/miningframework/output/files/iban4j/cb73f417d976a89c1b5066506a6ec368556845f6/original-without-dependencies/merge/iban4j-3.2.2-RELEASE.jar,62
151,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/canal/10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468/original-without-dependencies/merge/canal.parse-1.0.21-SNAPSHOT.jar,63
152,2,3,3,1,True,False,True,True,/home/oav2/miningframework/output/files/canal/10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468/original-without-dependencies/merge/canal.parse-1.0.21-SNAPSHOT.jar,63
153,2,3,3,1,True,False,True,True,/home/oav2/miningframework/output/files/canal/10930b9e3d7a006f4c1c0eba42dfa6bfddc0a468/original-without-dependencies/merge/canal.parse-1.0.21-SNAPSHOT.jar,63
154,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/roller/a963bb123df4591e12bfc0511791d9c79a71c0f7/original-without-dependencies/merge/roller-classes.jar,64
155,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/accumulo/7688eaf0b684a2bb76a0b49bff9a79763d41a8e5/original-without-dependencies/merge/accumulo-fate-1.6.0-SNAPSHOT.jar,65
156,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/accumulo/8312b0740ecdfaff7afd963e8bab91a0bfdeafd1/original-without-dependencies/merge/accumulo-core-1.6.0-SNAPSHOT.jar,66
157,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/accumulo/8312b0740ecdfaff7afd963e8bab91a0bfdeafd1/original-without-dependencies/merge/accumulo-core-1.6.0-SNAPSHOT.jar,66
158,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/accumulo/8312b0740ecdfaff7afd963e8bab91a0bfdeafd1/original-without-dependencies/merge/accumulo-core-1.6.0-SNAPSHOT.jar,66
159,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/staxmapper/8df8c6aad07328ccec3c4326485074342d85673b/original-without-dependencies/merge/staxmapper-1.2.0.Beta1-SNAPSHOT.jar,67
160,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,68
161,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,68
162,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,68
163,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,68
164,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,69
165,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/remoting-jmx/de3218ef58ebd3293e2afbe472f5a90f5c33e0e0/original-without-dependencies/merge/remoting-jmx-3.0.5.CR1-SNAPSHOT.jar,69
166,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/discovery/99c2bc3a686bfaa15e56484c3828e1fb0e17cfd6/original-without-dependencies/merge/discovery-plugin-strategy-starter-gateway-6.11.0-SNAPSHOT.jar,70
167,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/discovery/b71b398b74eea4b8684bfdb091c43e58b627403d/original-without-dependencies/merge/discovery-plugin-strategy-starter-gateway-6.11.0-SNAPSHOT.jar,71
168,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/onebusaway-application-modules/ba2d6fe10eae216d17524dc64f80ae34df5adef6/original-without-dependencies/merge/onebusaway-phone-2.3.4-cs-SNAPSHOT-withAllDependencies.jar,72
169,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/onebusaway-application-modules/a21c48b8807544c88faf02f00c51ae2bd26d3d8b/original-without-dependencies/merge/onebusaway-phone-2.2.8-cs-SNAPSHOT-withAllDependencies.jar,73
170,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/a4be269d5dc77dafeedaa7986ce331f1dac5bfae/original-without-dependencies/merge/nfe-3.0.31-SNAPSHOT.jar,74
171,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/4ac342c432689950341e05b7e8397f2ff793dbe4/original-without-dependencies/merge/nfe-3.0.6-SNAPSHOT.jar,75
172,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/4ac342c432689950341e05b7e8397f2ff793dbe4/original-without-dependencies/merge/nfe-3.0.6-SNAPSHOT.jar,76
173,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/e844ec0fb51e9a8692e52dd917a51c8f6efbad5c/original-without-dependencies/merge/nfe-3.0.1-SNAPSHOT.jar,77
174,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/e844ec0fb51e9a8692e52dd917a51c8f6efbad5c/original-without-dependencies/merge/nfe-3.0.1-SNAPSHOT.jar,77
175,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/nfe/e844ec0fb51e9a8692e52dd917a51c8f6efbad5c/original-without-dependencies/merge/nfe-3.0.1-SNAPSHOT.jar,77
176,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/dcm4che/751257d4699542e73929367a83fe59d2989fafca/original-without-dependencies/merge/dcm4che-imageio-opencv-5.23.0.jar,78
177,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/be06e5debddb07eb337ae8c84897bc47873f59f7/original-without-dependencies/merge/datasift-java-2.1.0.jar,79
178,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/be06e5debddb07eb337ae8c84897bc47873f59f7/original-without-dependencies/merge/datasift-java-2.1.0.jar,79
179,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,80
180,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,80
181,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,80
182,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,81
183,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,81
184,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/datasift-java/27ae5e0af9801b9e37cd960e12136404eae3676e/original-without-dependencies/merge/datasift-java-1.1.1-SNAPSHOT.jar,81
185,3,3,3,0,True,False,True,True,/home/oav2/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,82
186,3,3,3,0,True,False,True,True,/home/oav2/miningframework/output/files/datasift-java/63473e61923aeb786325b6edf3828aa7538be0e6/original-without-dependencies/merge/datasift-java-1.1.0-SNAPSHOT.jar,83
187,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,84
188,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,84
189,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/orientdb-etl/889e65b57d07559f507bcef0e966f6f0612ae9dd/original-without-dependencies/merge/orientdb-etl-2.1.3.jar,85
190,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/camus/94ecd8cac46d23ae6dfd40fb37d149660ed2cf34/original-without-dependencies/merge/camus-sweeper-0.1.0-SNAPSHOT.jar,86
191,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/camus/94ecd8cac46d23ae6dfd40fb37d149660ed2cf34/original-without-dependencies/merge/camus-sweeper-0.1.0-SNAPSHOT.jar,86
192,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,87
193,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,87
194,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,87
195,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,88
196,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,88
197,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/geoserver-manager/352e241e0bf2b9c4a7d640dd5ca7795e1b5d303a/original-without-dependencies/merge/geoserver-manager-1.2-SNAPSHOT.jar,89
198,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/jsondiff/4ac27123bccc0e733c27d3be222175e4862a5869/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,90
199,4,6,6,2,True,True,True,True,/home/oav2/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,91
200,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/jsondiff/cd3cba0a2fcc4f07a4e04f0e729962c2bbd6b769/original-without-dependencies/merge/jsondiff-1.0-SNAPSHOT.jar,91
201,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/9a1038d1343abc2df3ead351e22d7d481bbdffbe/original-without-dependencies/merge/gemify-maven-plugin-0.22.0-SNAPSHOT.jar,92
202,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,93
203,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,93
204,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,93
205,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,93
206,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,93
207,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,93
208,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/jruby-maven-plugins/1b783e16c0c48cfd4ac14e4bb393963879969688/original-without-dependencies/merge/gem-maven-plugin-0.22.0-SNAPSHOT.jar,93
209,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/flyingsaucer/3f9940081e8b9710f6855a05c8dcfda73103545d/original-without-dependencies/merge/flying-saucer-pdf-9.0.10-SNAPSHOT.jar,94
210,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,95
211,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,95
212,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/asterisk-java/c2e7dc11a5842730c43dea7f8a0f7b7f9cc1f8ee/original-without-dependencies/merge/asterisk-java.jar,96
213,6,8,8,2,True,True,True,True,/home/oav2/miningframework/output/files/asterisk-java/d051cefe929eeba446139b2480f4e6006502d896/original-without-dependencies/merge/asterisk-java.jar,97
214,7,7,7,0,True,True,True,True,/home/oav2/miningframework/output/files/asterisk-java/b07617fe185d57dd38980993e1934d68e7e6c0c6/original-without-dependencies/merge/asterisk-java.jar,98
215,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/asterisk-java/a4b27137cc92af086da78fdfb634a441cb07e1d0/original-without-dependencies/merge/asterisk-java.jar,99
216,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/hawtjni/c0cfb2558b8e11edd224f08fd7da6daa84876b34/original-without-dependencies/merge/hawtjni-runtime-1.17-SNAPSHOT.jar,100
217,2,4,4,2,True,True,True,True,/home/oav2/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,101
218,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/swagger-maven-plugin/5e2ac85d33d0bf03ac6148743931507b778991a3/original-without-dependencies/merge/swagger-maven-plugin-3.1.7-SNAPSHOT.jar,101
219,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/camel-ironmq/7b8e755aa410ddd2841a5471f78bf5256a647b76/original-without-dependencies/merge/camel-ironmq-2.15.3.jar,102
220,6,10,10,4,True,True,True,True,/home/oav2/miningframework/output/files/movsim/633cf8a7804a537c3b908eff2ec21dc4213d9b77/original-without-dependencies/merge/MovsimCore-1.6.0-SNAPSHOT.jar,103
221,4,7,7,3,True,False,True,True,/home/oav2/miningframework/output/files/movsim/633cf8a7804a537c3b908eff2ec21dc4213d9b77/original-without-dependencies/merge/MovsimCore-1.6.0-SNAPSHOT.jar,103
222,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/checksum-maven-plugin/64d5937cfbe053b0773e365369d661c06bc34ba4/original-without-dependencies/merge/checksum-maven-plugin-1.3-SNAPSHOT.jar,104
223,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/checksum-maven-plugin/64d5937cfbe053b0773e365369d661c06bc34ba4/original-without-dependencies/merge/checksum-maven-plugin-1.3-SNAPSHOT.jar,105
224,6,5,6,1,True,True,True,True,/home/oav2/miningframework/output/files/mybatis-3/40872421fec3524a83f1ed5fd9df28c25e3db46d/original-without-dependencies/merge/original-mybatis-3.4.5-SNAPSHOT.jar,106
225,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/movsim/dda7cfc15c5dc1102f21327f720973fa36dbc38b/original-without-dependencies/merge/movsim-0.1.jar,107
226,3,5,5,2,True,True,True,True,/home/oav2/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,108
227,8,5,8,3,True,True,True,True,/home/oav2/miningframework/output/files/substeps-core/f51e19b36c2a13d3d11fe9744381a0c910d61c6f/original-without-dependencies/merge/substeps-core.jar,109
228,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,110
229,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,110
230,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/azure-tables-hadoop/f5ae55a8d5024fba05bd9a188ae18116b624a69d/original-without-dependencies/merge/microsoft-hadoop-azure-0.0.2.jar,110
231,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,111
232,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,111
233,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,112
234,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/otr4j/445fe2a8ad55d7da4043a22a4adc2c09ee4097f4/original-without-dependencies/merge/org.otr4j-0.23-SNAPSHOT.jar,112
235,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
236,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
237,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
238,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
239,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
240,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
241,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
242,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
243,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
244,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
245,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
246,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
247,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
248,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,113
249,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,114
250,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,114
251,2,2,2,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,115
252,3,3,3,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,115
253,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/lyra/14e69c369afca578a1fd2796c2f6588f2cfe90b8/original-without-dependencies/merge/lyra-0.3.2-SNAPSHOT.jar,115
254,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/shazamcrest/9be9807f1cf79c5a11d69fde25afc99f3fb2f40c/original-without-dependencies/merge/shazamcrest-0.11-SNAPSHOT.jar,116
255,2,3,3,1,True,True,True,True,/home/oav2/miningframework/output/files/hdiv/2f9993190a5d9e153c693e8060ef8050f2fe2baa/original-without-dependencies/merge/hdiv-core-3.1.0-SNAPSHOT.jar,117
256,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,118
257,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,118
258,4,4,4,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,118
259,5,5,5,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,118
260,1,1,1,0,True,True,True,True,/home/oav2/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,118
